,ID,ID2,Geographic.Area.Name,PERCPOV,PERCWHT,PERCBLK,PERCVAC,PERC25K,PERC75K,PERCNOHS,pri_neigh
396,1.70E+11,1500000US170310903001,"Block Group 1, Census Tract 903, Cook County, Illinois",0.892857143,94.69753547,0,9.040590406,7.910750507,52.53549696,1.526717557,
397,1.70E+11,1500000US170311001001,"Block Group 1, Census Tract 1001, Cook County, Illinois",21.20141343,100,0,0,19.10669975,52.10918114,0,Norwood Park
398,1.70E+11,1500000US170311001002,"Block Group 2, Census Tract 1001, Cook County, Illinois",0,93.63636364,0,1.655172414,8.695652174,60.3085554,19.60534691,
399,1.70E+11,1500000US170311001003,"Block Group 3, Census Tract 1001, Cook County, Illinois",9.836065574,92.27642276,0.101626016,22.69076305,11.42857143,31.94805195,10.62801932,
400,1.70E+11,1500000US170311001004,"Block Group 4, Census Tract 1001, Cook County, Illinois",23.52941176,95.11494253,0,13.07901907,16.30094044,46.0815047,0,
401,1.70E+11,1500000US170311001005,"Block Group 5, Census Tract 1001, Cook County, Illinois",0,95.70200573,0,11.08312343,18.13031161,18.13031161,0,Norwood Park
402,1.70E+11,1500000US170311002001,"Block Group 1, Census Tract 1002, Cook County, Illinois",11.85185185,83.42245989,0,2.340093604,9.744408946,62.93929712,4.531410917,
403,1.70E+11,1500000US170311002002,"Block Group 2, Census Tract 1002, Cook County, Illinois",0,90.98083427,0,0,7.482993197,55.78231293,18.96067416,Norwood Park
404,1.70E+11,1500000US170311002003,"Block Group 3, Census Tract 1002, Cook County, Illinois",0,93.29032258,5.806451613,0,4.310344828,60.34482759,6.163328197,Norwood Park
405,1.70E+11,1500000US170311002004,"Block Group 4, Census Tract 1002, Cook County, Illinois",24.21875,81.14942529,15.28735632,11.83673469,17.59259259,23.37962963,10.13289037,Norwood Park
406,1.70E+11,1500000US170311002005,"Block Group 5, Census Tract 1002, Cook County, Illinois",15.56291391,85.62610229,0,0,18.63468635,25.64575646,0,
407,1.70E+11,1500000US170311002006,"Block Group 6, Census Tract 1002, Cook County, Illinois",0,78.22120867,5.815279361,0,15.01501502,39.03903904,6.107954545,
408,1.70E+11,1500000US170311002007,"Block Group 7, Census Tract 1002, Cook County, Illinois",24.46351931,80.04136505,0,0,29.35323383,27.11442786,6.877579092,
409,1.70E+11,1500000US170311003001,"Block Group 1, Census Tract 1003, Cook County, Illinois",4.166666667,88.50902184,0,9.247311828,3.08056872,61.13744076,5.200945626,Norwood Park
410,1.70E+11,1500000US170311003002,"Block Group 2, Census Tract 1003, Cook County, Illinois",0,90.70351759,0.586264657,3.267973856,25.45045045,32.20720721,7.92864222,Norwood Park
411,1.70E+11,1500000US170311003003,"Block Group 3, Census Tract 1003, Cook County, Illinois",7.653061224,76.4,0,22.85714286,4.62962963,32.71604938,0,Norwood Park
412,1.70E+11,1500000US170311003004,"Block Group 4, Census Tract 1003, Cook County, Illinois",0,73.92523364,1.401869159,0,27.85145889,52.25464191,4.517704518,
413,1.70E+11,1500000US170311003005,"Block Group 5, Census Tract 1003, Cook County, Illinois",9.090909091,96.99863574,0,13.92405063,12.5,59.19117647,10.36585366,
414,1.70E+11,1500000US170311003006,"Block Group 6, Census Tract 1003, Cook County, Illinois",0,94.44825223,2.467443454,0,51.01553166,26.6427718,3.720577069,Norwood Park
415,1.70E+11,1500000US170311004001,"Block Group 1, Census Tract 1004, Cook County, Illinois",0,83.79487179,0,0,25.06887052,38.84297521,7.837445573,
416,1.70E+11,1500000US170311004002,"Block Group 2, Census Tract 1004, Cook County, Illinois",2.011494253,96.81892333,0,0,7.25,63,7.290400972,
417,1.70E+11,1500000US170311004003,"Block Group 3, Census Tract 1004, Cook County, Illinois",0,86.53366584,0.166251039,4.391217565,9.185803758,45.92901879,8.498253783,
418,1.70E+11,1500000US170311005001,"Block Group 1, Census Tract 1005, Cook County, Illinois",0,88.61076345,1.877346683,4.829545455,4.776119403,37.6119403,0,Norwood Park
419,1.70E+11,1500000US170311005002,"Block Group 2, Census Tract 1005, Cook County, Illinois",0,81.69209431,0,0,17.66381766,40.45584046,26.87140115,
420,1.70E+11,1500000US170311005003,"Block Group 3, Census Tract 1005, Cook County, Illinois",0,90.03181336,0,4.415584416,0,38.31521739,16.42969984,Norwood Park
421,1.70E+11,1500000US170311005004,"Block Group 4, Census Tract 1005, Cook County, Illinois",0,79.75146199,0,0,6.289308176,45.49266247,14.65240642,
422,1.70E+11,1500000US170311005005,"Block Group 5, Census Tract 1005, Cook County, Illinois",0,89.29815829,0.099552016,0,10.96938776,44.13265306,6.725543478,
423,1.70E+11,1500000US170311006001,"Block Group 1, Census Tract 1006, Cook County, Illinois",0,82.49194415,6.444683136,1.98019802,16.66666667,38.63636364,6.95035461,
424,1.70E+11,1500000US170311006002,"Block Group 2, Census Tract 1006, Cook County, Illinois",17.32522796,92.26765799,0,0,17.17791411,37.83231084,0.915331808,
425,1.70E+11,1500000US170311006003,"Block Group 3, Census Tract 1006, Cook County, Illinois",8.032128514,73.06501548,0,12.56038647,14.91712707,50,14.01179941,Norwood Park
426,1.70E+11,1500000US170311006004,"Block Group 4, Census Tract 1006, Cook County, Illinois",11.51960784,80.15513898,0,3.641881639,14.48818898,29.4488189,8.319467554,Norwood Park
427,1.70E+11,1500000US170311007001,"Block Group 1, Census Tract 1007, Cook County, Illinois",2.836879433,75.05030181,1.006036217,0,8.539944904,52.61707989,7.859078591,
428,1.70E+11,1500000US170311007002,"Block Group 2, Census Tract 1007, Cook County, Illinois",0,92.21556886,0,5.989583333,6.648199446,36.84210526,6.084656085,
429,1.70E+11,1500000US170311007003,"Block Group 3, Census Tract 1007, Cook County, Illinois",0,97.26177437,0,7.374631268,2.547770701,44.58598726,4.105571848,
430,1.70E+11,1500000US170311007004,"Block Group 4, Census Tract 1007, Cook County, Illinois",3.25203252,98.76670092,0,0,11.61616162,41.66666667,11.22807018,
431,1.70E+11,1500000US170311007005,"Block Group 5, Census Tract 1007, Cook County, Illinois",4.201680672,79.81510015,0,11.17886179,10.06864989,42.10526316,5.202913632,
432,1.70E+11,1500000US170311101001,"Block Group 1, Census Tract 1101, Cook County, Illinois",19.62025316,73.59467456,2.366863905,15.07064364,24.21441774,30.12939002,10.42810099,
433,1.70E+11,1500000US170311101002,"Block Group 2, Census Tract 1101, Cook County, Illinois",0,95.61952441,1.251564456,19.16010499,7.792207792,45.45454545,7.558139535,Jefferson Park
434,1.70E+11,1500000US170311101003,"Block Group 3, Census Tract 1101, Cook County, Illinois",0,90.92827004,0,0,16.86046512,8.720930233,8.357348703,
435,1.70E+11,1500000US170311101004,"Block Group 4, Census Tract 1101, Cook County, Illinois",0,91.24223602,1.366459627,8.19112628,18.21561338,46.46840149,11.15537849,
436,1.70E+11,1500000US170311101005,"Block Group 5, Census Tract 1101, Cook County, Illinois",11.07954545,81.15715403,0,2.025782689,36.09022556,41.72932331,0,
437,1.70E+11,1500000US170311102001,"Block Group 1, Census Tract 1102, Cook County, Illinois",2.954545455,69.72826087,2.282608696,5.377906977,21.35176651,48.23348694,9.446494465,Jefferson Park
438,1.70E+11,1500000US170311102002,"Block Group 2, Census Tract 1102, Cook County, Illinois",4.513888889,98.80478088,0,7.612456747,16.66666667,36.51685393,3.409090909,
439,1.70E+11,1500000US170311103001,"Block Group 1, Census Tract 1103, Cook County, Illinois",0,69.66442953,1.476510067,14.63414634,0,62.85714286,2.50965251,
440,1.70E+11,1500000US170311103002,"Block Group 2, Census Tract 1103, Cook County, Illinois",2.258064516,80.81494058,0,5.977011494,1.711491443,32.27383863,17.27574751,
441,1.70E+11,1500000US170311103003,"Block Group 3, Census Tract 1103, Cook County, Illinois",21.46892655,79.2866941,0,0,12.14574899,28.34008097,21.51675485,
442,1.70E+11,1500000US170311103004,"Block Group 4, Census Tract 1103, Cook County, Illinois",7.558139535,95.04876219,0,5,18.23308271,47.55639098,1.75257732,
443,1.70E+11,1500000US170311103005,"Block Group 5, Census Tract 1103, Cook County, Illinois",20.86092715,79.49479941,0,8.876811594,21.66998012,30.21868787,14.30155211,
444,1.70E+11,1500000US170311104001,"Block Group 1, Census Tract 1104, Cook County, Illinois",6.712962963,62.09005003,1.000555864,0,15.75037147,31.05497771,9.388971684,Jefferson Park
445,1.70E+11,1500000US170311104002,"Block Group 2, Census Tract 1104, Cook County, Illinois",4.314720812,75.50200803,0.267737617,11.60714286,10.60606061,30.47138047,7.880434783,
446,1.70E+11,1500000US170311104003,"Block Group 3, Census Tract 1104, Cook County, Illinois",7.462686567,79.2425346,0,9.638554217,15,26.16666667,7.770582794,Jefferson Park
447,1.70E+11,1500000US170311105011,"Block Group 1, Census Tract 1105.01, Cook County, Illinois",0,98.95437262,0,17.41803279,5.955334988,41.43920596,4.469987229,Jefferson Park
448,1.70E+11,1500000US170311105012,"Block Group 2, Census Tract 1105.01, Cook County, Illinois",12.46105919,62.97842728,0,0,12.62376238,30.1980198,19.44444444,Jefferson Park
449,1.70E+11,1500000US170311105013,"Block Group 3, Census Tract 1105.01, Cook County, Illinois",3.240740741,59.53488372,1.860465116,7.925072046,11.58059468,38.81064163,16.01615074,
450,1.70E+11,1500000US170311105014,"Block Group 4, Census Tract 1105.01, Cook County, Illinois",25.92592593,86.1047836,0.227790433,0,19.49685535,41.50943396,0,Jefferson Park
451,1.70E+11,1500000US170311105015,"Block Group 5, Census Tract 1105.01, Cook County, Illinois",0,82.17391304,0.869565217,5.405405405,18.28571429,53.14285714,15.28239203,
452,1.70E+11,1500000US170311105021,"Block Group 1, Census Tract 1105.02, Cook County, Illinois",6.374501992,71.98653199,7.474747475,8.077360637,12.5,29.7029703,4.489164087,
453,1.70E+11,1500000US170311105022,"Block Group 2, Census Tract 1105.02, Cook County, Illinois",7.142857143,61.94351364,1.101005266,6.1760841,14.00560224,29.41176471,11.43250689,
454,1.70E+11,1500000US170311201001,"Block Group 1, Census Tract 1201, Cook County, Illinois",0,88.5982562,0.804828974,0,15.70680628,58.11518325,0.74906367,
455,1.70E+11,1500000US170311201002,"Block Group 2, Census Tract 1201, Cook County, Illinois",3.191489362,92.06680585,0,7.219251337,4.899135447,60.80691643,4.87804878,"Sauganash,Forest Glen"
456,1.70E+11,1500000US170311201003,"Block Group 3, Census Tract 1201, Cook County, Illinois",0,91.40271493,0,12.04379562,7.883817427,65.56016598,2.183406114,
457,1.70E+11,1500000US170311201004,"Block Group 4, Census Tract 1201, Cook County, Illinois",0,97.03632887,0,12.5984252,5.105105105,72.37237237,4.774897681,
458,1.70E+11,1500000US170311202001,"Block Group 1, Census Tract 1202, Cook County, Illinois",0.995024876,78.9276808,4.738154613,1.25,7.278481013,52.05696203,5.272407733,
459,1.70E+11,1500000US170311202002,"Block Group 2, Census Tract 1202, Cook County, Illinois",0,86.6851595,1.109570042,11.25,13.73239437,76.05633803,5.123339658,
460,1.70E+11,1500000US170311202003,"Block Group 3, Census Tract 1202, Cook County, Illinois",3.2,90.70904645,0,0,9.090909091,66.14420063,2.842809365,
461,1.70E+11,1500000US170311202004,"Block Group 4, Census Tract 1202, Cook County, Illinois",8.146067416,72.40437158,3.961748634,0,8.333333333,61.62790698,9.349593496,
462,1.70E+11,1500000US170311203001,"Block Group 1, Census Tract 1203, Cook County, Illinois",0,61.53846154,5.157342657,0,20.3271028,40.42056075,3.181818182,
463,1.70E+11,1500000US170311203002,"Block Group 2, Census Tract 1203, Cook County, Illinois",0,96.75755343,0,3.253424658,6.902654867,52.21238938,5.677290837,
464,1.70E+11,1500000US170311203003,"Block Group 3, Census Tract 1203, Cook County, Illinois",2.380952381,95.37953795,0,0,6.804123711,73.60824742,7.468879668,
465,1.70E+11,1500000US170311203004,"Block Group 4, Census Tract 1203, Cook County, Illinois",8.695652174,72.57142857,0,0,14.81481481,58.14814815,3.577512777,"Sauganash,Forest Glen"
466,1.70E+11,1500000US170311203005,"Block Group 5, Census Tract 1203, Cook County, Illinois",0,85.33487298,0,0,26.70454545,57.67045455,11.16838488,
467,1.70E+11,1500000US170311203006,"Block Group 6, Census Tract 1203, Cook County, Illinois",5.438066465,72.68722467,0,0,4.603580563,65.2173913,1.963190184,
468,1.70E+11,1500000US170311204001,"Block Group 1, Census Tract 1204, Cook County, Illinois",7.951070336,93.37016575,0,0,12.12121212,66.66666667,3.776041667,
469,1.70E+11,1500000US170311204002,"Block Group 2, Census Tract 1204, Cook County, Illinois",16.4556962,51.43853531,0,5.526315789,13.37047354,41.78272981,10.68181818,
470,1.70E+11,1500000US170311204003,"Block Group 3, Census Tract 1204, Cook County, Illinois",1.944444444,58.29986613,1.204819277,13.97849462,10.20833333,41.875,13.80999021,
471,1.70E+11,1500000US170311301001,"Block Group 1, Census Tract 1301, Cook County, Illinois",16.12903226,39.16155419,10.12269939,5.654761905,21.13564669,44.79495268,5.601092896,
472,1.70E+11,1500000US170311301002,"Block Group 2, Census Tract 1301, Cook County, Illinois",2.481389578,59.90049751,3.781094527,0,56.00403633,16.85166498,14.15451108,North Park
473,1.70E+11,1500000US170311301003,"Block Group 3, Census Tract 1301, Cook County, Illinois",11.67608286,77.85805355,0.467488313,9.185185185,18.43393148,41.59869494,8.301008534,
474,1.70E+11,1500000US170311302001,"Block Group 1, Census Tract 1302, Cook County, Illinois",3.703703704,71.73774666,0.954805856,2.092675635,14.80916031,37.40458015,7.993197279,
475,1.70E+11,1500000US170311303001,"Block Group 1, Census Tract 1303, Cook County, Illinois",40.63926941,43.36283186,10.39823009,15.33546326,33.20754717,21.13207547,23.16384181,
476,1.70E+11,1500000US170311303002,"Block Group 2, Census Tract 1303, Cook County, Illinois",18.59296482,82.53968254,0,0,12.68656716,38.80597015,27.02205882,North Park
477,1.70E+11,1500000US170311303003,"Block Group 3, Census Tract 1303, Cook County, Illinois",2.625298329,60.7549121,6.256463289,14.64872945,18.91418564,38.17863398,19.14556962,North Park
478,1.70E+11,1500000US170311303004,"Block Group 4, Census Tract 1303, Cook County, Illinois",16.62650602,52.15204025,0.391280045,8.183079057,20.99697885,26.58610272,14.45347787,North Park
479,1.70E+11,1500000US170311401001,"Block Group 1, Census Tract 1401, Cook County, Illinois",21.13564669,62.29615134,7.436399217,16.84698609,18.58736059,18.02973978,31.33841132,
480,1.70E+11,1500000US170311401002,"Block Group 2, Census Tract 1401, Cook County, Illinois",14.32432432,51.17399157,19.74714028,9.119010819,14.96598639,21.59863946,15.84258325,Albany Park
481,1.70E+11,1500000US170311402001,"Block Group 1, Census Tract 1402, Cook County, Illinois",19.83471074,71.58642463,5.130228887,3.130434783,31.5978456,20.10771993,23.06411324,Albany Park
482,1.70E+11,1500000US170311402002,"Block Group 2, Census Tract 1402, Cook County, Illinois",22.4025974,49.42528736,2.809706258,8.961593172,37.5,14.6875,20.12195122,Albany Park
483,1.70E+11,1500000US170311402003,"Block Group 3, Census Tract 1402, Cook County, Illinois",20.81712062,50.95277548,7.58077879,9.030544489,21.60583942,19.12408759,34.86068111,Albany Park
484,1.70E+11,1500000US170311403011,"Block Group 1, Census Tract 1403.01, Cook County, Illinois",17.24137931,55.97667638,1.749271137,16.71388102,15.98639456,14.28571429,47.54601227,Albany Park
485,1.70E+11,1500000US170311403012,"Block Group 2, Census Tract 1403.01, Cook County, Illinois",20,40.66298343,3.480662983,10.06944444,26.44787645,20.27027027,26.22658341,Albany Park
486,1.70E+11,1500000US170311403021,"Block Group 1, Census Tract 1403.02, Cook County, Illinois",6.666666667,61.95462478,0,14.46280992,11.5942029,51.20772947,7.582938389,Albany Park
487,1.70E+11,1500000US170311403022,"Block Group 2, Census Tract 1403.02, Cook County, Illinois",0,45.75851393,2.53869969,13.84863124,6.355140187,34.57943925,20.43918919,Albany Park
488,1.70E+11,1500000US170311403023,"Block Group 3, Census Tract 1403.02, Cook County, Illinois",12.95843521,46.47676162,9.345327336,3.169014085,18.90909091,30.54545455,17.30769231,
489,1.70E+11,1500000US170311404001,"Block Group 1, Census Tract 1404, Cook County, Illinois",14.07942238,54.83870968,1.112347052,10.84598698,23.11435523,24.33090024,41.53605016,
490,1.70E+11,1500000US170311404002,"Block Group 2, Census Tract 1404, Cook County, Illinois",0,77.46675997,0,0,2.947845805,46.03174603,8.686210641,
491,1.70E+11,1500000US170311404003,"Block Group 3, Census Tract 1404, Cook County, Illinois",8.270676692,52.7638191,0,10.71428571,8.25,41,16.04139715,
492,1.70E+11,1500000US170311404004,"Block Group 4, Census Tract 1404, Cook County, Illinois",0,63.6239782,2.179836512,0,38.86010363,19.68911917,22.98657718,
493,1.70E+11,1500000US170311404005,"Block Group 5, Census Tract 1404, Cook County, Illinois",7.900677201,75.48152004,0,0,26.3868066,36.28185907,1.85483871,
494,1.70E+11,1500000US170311405001,"Block Group 1, Census Tract 1405, Cook County, Illinois",0,45.87315378,0,14.66346154,4.225352113,29.57746479,6.970509383,
495,1.70E+11,1500000US170311405002,"Block Group 2, Census Tract 1405, Cook County, Illinois",1.712328767,60.02202643,5.176211454,1.939058172,8.192090395,31.92090395,3.921568627,
496,1.70E+11,1500000US170311405003,"Block Group 3, Census Tract 1405, Cook County, Illinois",15.85365854,52.82106394,11.55292853,2.910958904,18.69488536,24.51499118,18.75,
497,1.70E+11,1500000US170311406011,"Block Group 1, Census Tract 1406.01, Cook County, Illinois",12.06395349,48.75259875,11.81566182,4.239130435,24.17707151,22.81498297,24.609375,
498,1.70E+11,1500000US170311406021,"Block Group 1, Census Tract 1406.02, Cook County, Illinois",63.59649123,75.4318618,1.439539347,6.796116505,18.05555556,35.41666667,13.68760064,Albany Park
499,1.70E+11,1500000US170311406022,"Block Group 2, Census Tract 1406.02, Cook County, Illinois",9.725685786,47.3201352,4.056011589,11.0181311,1.880877743,23.04075235,19.85815603,
500,1.70E+11,1500000US170311406023,"Block Group 3, Census Tract 1406.02, Cook County, Illinois",28.73563218,58.9414595,11.54771451,9.594882729,25,20.28301887,22.72727273,Albany Park
501,1.70E+11,1500000US170311406024,"Block Group 4, Census Tract 1406.02, Cook County, Illinois",15.69767442,74.02799378,18.19595645,10.92896175,19.63190184,30.98159509,9.787234043,
502,1.70E+11,1500000US170311407011,"Block Group 1, Census Tract 1407.01, Cook County, Illinois",9.714285714,45.51062371,5.962988348,4.560810811,16.28318584,37.69911504,14.15441176,Albany Park
503,1.70E+11,1500000US170311407012,"Block Group 2, Census Tract 1407.01, Cook County, Illinois",12.2754491,48.62970045,5.481198215,4.511278195,11.61417323,24.21259843,23.046875,Albany Park
504,1.70E+11,1500000US170311407021,"Block Group 1, Census Tract 1407.02, Cook County, Illinois",8.074534161,63.69509044,0,11.93181818,8.817204301,18.92473118,36.56147987,
505,1.70E+11,1500000US170311407022,"Block Group 2, Census Tract 1407.02, Cook County, Illinois",25.8974359,62.06163656,5.047821467,6.404657933,24.88335925,23.95023328,16.99507389,
506,1.70E+11,1500000US170311407023,"Block Group 3, Census Tract 1407.02, Cook County, Illinois",18.54304636,73.1981982,12.04954955,7.327586207,21.86046512,18.13953488,29.12912913,
507,1.70E+11,1500000US170311407024,"Block Group 4, Census Tract 1407.02, Cook County, Illinois",7.712765957,66.62404092,1.918158568,6.707317073,12.63616558,44.88017429,29.37384899,
508,1.70E+11,1500000US170311408001,"Block Group 1, Census Tract 1408, Cook County, Illinois",0,77.33711048,2.266288952,33.64485981,21.12676056,37.18309859,0,Albany Park
509,1.70E+11,1500000US170311408002,"Block Group 2, Census Tract 1408, Cook County, Illinois",0,90.88235294,2.647058824,0,22.83653846,50.24038462,15.00789889,
510,1.70E+11,1500000US170311408003,"Block Group 3, Census Tract 1408, Cook County, Illinois",4.787234043,48.7162607,2.50164582,12.1869783,18.63117871,32.88973384,26.25,
511,1.70E+11,1500000US170311408004,"Block Group 4, Census Tract 1408, Cook County, Illinois",0,81.5958816,0,0,12.95180723,39.15662651,10.36906854,
512,1.70E+11,1500000US170311408005,"Block Group 5, Census Tract 1408, Cook County, Illinois",10.2310231,50.53883315,5.648457822,7.246376812,6.25,34.16666667,7.74748924,Albany Park
513,1.70E+11,1500000US170311502001,"Block Group 1, Census Tract 1502, Cook County, Illinois",14.37908497,85.72593801,0,7.355864811,12.66094421,41.20171674,12.960761,Portage Park
514,1.70E+11,1500000US170311502002,"Block Group 2, Census Tract 1502, Cook County, Illinois",3.691275168,52.83901136,1.135604542,21.73314993,16.34446397,28.64674868,10.02367798,
515,1.70E+11,1500000US170311502003,"Block Group 3, Census Tract 1502, Cook County, Illinois",17.94871795,79.8566879,0.636942675,17.48878924,25.9057971,27.53623188,27.50689972,Portage Park
516,1.70E+11,1500000US170311502004,"Block Group 4, Census Tract 1502, Cook County, Illinois",29.5412844,71.02443206,0.685812259,16.44591611,31.57199472,39.89431968,11.32665832,
517,1.70E+11,1500000US170311502005,"Block Group 5, Census Tract 1502, Cook County, Illinois",0,76.05829285,0,13.17829457,9.107142857,16.07142857,4.057971014,Portage Park
518,1.70E+11,1500000US170311503001,"Block Group 1, Census Tract 1503, Cook County, Illinois",0,93.77382465,6.226175349,13.96303901,16.46778043,21.4797136,4.504504505,
519,1.70E+11,1500000US170311503002,"Block Group 2, Census Tract 1503, Cook County, Illinois",4.982206406,63.89568052,6.84596577,13.10861423,14.87068966,42.67241379,11.25131441,Portage Park
520,1.70E+11,1500000US170311503003,"Block Group 3, Census Tract 1503, Cook County, Illinois",7.951070336,79.86577181,0,2.927927928,9.976798144,27.37819026,10.82654249,Portage Park
521,1.70E+11,1500000US170311503004,"Block Group 4, Census Tract 1503, Cook County, Illinois",0,79.62128043,1.442741208,8.944954128,8.060453401,64.98740554,6.296296296,Portage Park
522,1.70E+11,1500000US170311503005,"Block Group 5, Census Tract 1503, Cook County, Illinois",0,75.10980966,0,13.1147541,13.96226415,48.30188679,17.44749596,Portage Park
523,1.70E+11,1500000US170311503006,"Block Group 6, Census Tract 1503, Cook County, Illinois",12.94498382,70.80745342,0,2.53411306,21.4,29.2,4.550379198,Portage Park
524,1.70E+11,1500000US170311503007,"Block Group 7, Census Tract 1503, Cook County, Illinois",0,64.18979409,3.222918532,8.609271523,22.46376812,44.44444444,20,
525,1.70E+11,1500000US170311504011,"Block Group 1, Census Tract 1504.01, Cook County, Illinois",2.230483271,77.69230769,0,10.30042918,14.11483254,11.96172249,4.073033708,
526,1.70E+11,1500000US170311504012,"Block Group 2, Census Tract 1504.01, Cook County, Illinois",13.55932203,66.26098715,1.487491548,6.35451505,22.32142857,31.25,7.869884575,Portage Park
527,1.70E+11,1500000US170311504013,"Block Group 3, Census Tract 1504.01, Cook County, Illinois",13.39869281,73.56589147,2.248062016,5.098039216,21.90082645,35.12396694,11.26213592,
528,1.70E+11,1500000US170311504014,"Block Group 4, Census Tract 1504.01, Cook County, Illinois",3.643724696,67.45454545,5.636363636,7.407407407,7.714285714,42.85714286,10.28416779,Portage Park
529,1.70E+11,1500000US170311504021,"Block Group 1, Census Tract 1504.02, Cook County, Illinois",4.968944099,66.12665685,0,16.66666667,3.076923077,46.15384615,1.776198934,Portage Park
530,1.70E+11,1500000US170311504022,"Block Group 2, Census Tract 1504.02, Cook County, Illinois",12.93532338,94.18742586,2.372479241,23.9608802,19.61414791,34.40514469,14.91628615,
531,1.70E+11,1500000US170311504023,"Block Group 3, Census Tract 1504.02, Cook County, Illinois",3.724394786,65.09803922,0.958605664,5.706874189,6.74002751,47.04264099,6.150656531,Portage Park
532,1.70E+11,1500000US170311505011,"Block Group 1, Census Tract 1505.01, Cook County, Illinois",0,76.32786885,0.590163934,7.389937107,7.130730051,37.35144312,10.65719361,
533,1.70E+11,1500000US170311505012,"Block Group 2, Census Tract 1505.01, Cook County, Illinois",12.85714286,79.58214625,4.938271605,10.27027027,3.313253012,49.69879518,8.969210174,
534,1.70E+11,1500000US170311505013,"Block Group 3, Census Tract 1505.01, Cook County, Illinois",4.627249357,68.30188679,6.79245283,3.95256917,11.31687243,45.88477366,8.072653885,Portage Park
535,1.70E+11,1500000US170311505021,"Block Group 1, Census Tract 1505.02, Cook County, Illinois",0,67.1988389,1.257861635,11.57024793,19.47040498,28.19314642,11.51603499,
536,1.70E+11,1500000US170311505022,"Block Group 2, Census Tract 1505.02, Cook County, Illinois",0,70.78431373,3.431372549,5.720823799,20.87378641,14.5631068,2.523240372,
537,1.70E+11,1500000US170311505023,"Block Group 3, Census Tract 1505.02, Cook County, Illinois",5.821917808,81.62939297,1.597444089,13.53535354,15.42056075,33.64485981,12.05846529,
538,1.70E+11,1500000US170311506001,"Block Group 1, Census Tract 1506, Cook County, Illinois",0,68.29268293,6.472795497,16.07843137,22.19626168,20.56074766,4.761904762,Portage Park
539,1.70E+11,1500000US170311506002,"Block Group 2, Census Tract 1506, Cook County, Illinois",0,78.48605578,0,0,2.93040293,39.56043956,8.617594255,Portage Park
540,1.70E+11,1500000US170311506003,"Block Group 3, Census Tract 1506, Cook County, Illinois",2.521008403,67.40458015,0,5.217391304,6.422018349,46.10091743,10.9375,
541,1.70E+11,1500000US170311506004,"Block Group 4, Census Tract 1506, Cook County, Illinois",4.621848739,67.66595289,0.96359743,7.395498392,8.333333333,40.625,8.881578947,
542,1.70E+11,1500000US170311507001,"Block Group 1, Census Tract 1507, Cook County, Illinois",13.44262295,66.69902913,0,13.81578947,13.23155216,26.71755725,4.491413474,Portage Park
543,1.70E+11,1500000US170311507002,"Block Group 2, Census Tract 1507, Cook County, Illinois",11.2195122,90.13961606,0,6.52173913,3.779069767,53.48837209,14.59119497,Portage Park
544,1.70E+11,1500000US170311507003,"Block Group 3, Census Tract 1507, Cook County, Illinois",6.470588235,78.39607201,0,3.629032258,7.949790795,35.14644351,23.42519685,Portage Park
545,1.70E+11,1500000US170311507004,"Block Group 4, Census Tract 1507, Cook County, Illinois",15.89403974,77.57382283,5.586592179,24.24749164,26.04856512,28.9183223,16.23740202,Portage Park
546,1.70E+11,1500000US170311508001,"Block Group 1, Census Tract 1508, Cook County, Illinois",8.888888889,100,0,8.536585366,21.33333333,37.77777778,12.74787535,Portage Park
547,1.70E+11,1500000US170311508002,"Block Group 2, Census Tract 1508, Cook County, Illinois",5.633802817,60.9394314,7.911001236,20.11331445,12.41134752,35.81560284,22.6446281,Portage Park
548,1.70E+11,1500000US170311508003,"Block Group 3, Census Tract 1508, Cook County, Illinois",4.118993135,49.2195122,0.87804878,6.423611111,5.936920223,33.58070501,27.11621234,Portage Park
549,1.70E+11,1500000US170311508004,"Block Group 4, Census Tract 1508, Cook County, Illinois",10.87866109,55.85480094,0.93676815,2.98013245,14.33447099,29.69283276,33.75796178,Portage Park
550,1.70E+11,1500000US170311508005,"Block Group 5, Census Tract 1508, Cook County, Illinois",0,88.63309353,0,3.086419753,7.961783439,21.65605096,25.3634895,Portage Park
551,1.70E+11,1500000US170311510011,"Block Group 1, Census Tract 1510.01, Cook County, Illinois",7.692307692,61.12149533,2.92834891,14.9851632,15.18324607,30.19197208,17.37731295,Portage Park
552,1.70E+11,1500000US170311510012,"Block Group 2, Census Tract 1510.01, Cook County, Illinois",4.06504065,53.92320534,1.752921536,7.397260274,28.99408284,23.37278107,17.45788668,
553,1.70E+11,1500000US170311510021,"Block Group 1, Census Tract 1510.02, Cook County, Illinois",0,77.3480663,4.53038674,18.62745098,0,18.37349398,20.77205882,
554,1.70E+11,1500000US170311510022,"Block Group 2, Census Tract 1510.02, Cook County, Illinois",4,47.20992028,0,0,8.179419525,38.78627968,21.68949772,
555,1.70E+11,1500000US170311510023,"Block Group 3, Census Tract 1510.02, Cook County, Illinois",7.272727273,55.1200392,0,14.7566719,15.46961326,16.7587477,33.98637138,Portage Park
556,1.70E+11,1500000US170311510024,"Block Group 4, Census Tract 1510.02, Cook County, Illinois",0,62.54589963,5.99755202,11.21794872,32.1299639,17.68953069,45.39579968,
