Date,USCPI,MXCPI,MXNUSD,MXREER,SR28,SR464,SR465,SR1501,SR1503,MXREER2
4/1/2012,229.187,78.30098,13.0512,83.7768,83.7768,213.8515,130.2936,464.0262,907.4827,83.7768
5/1/2012,228.713,78.053819,13.5556,86.5311,86.5311,213.8395,131.429,481.9598,904.6182,86.5311
6/1/2012,228.524,78.413667,13.982,87.9361,87.9361,213.5784,132.6229,497.1201,908.7887,87.9361
7/1/2012,228.59,78.853897,13.3894,83.3475,83.3475,213.5937,133.2554,476.0506,913.8908,83.3475
8/1/2012,229.918,79.09054,13.179,82.6166,82.6166,214.6051,132.5506,468.57,916.6334,82.6166
9/1/2012,231.015,79.439119,12.9871,82.5505,82.5505,215.4499,130.6638,461.7471,920.6734,82.5505
10/1/2012,231.638,79.841036,12.8728,81.7499,81.7499,216.0557,130.4898,457.6833,925.3315,81.7499
11/1/2012,231.249,80.383437,13.0872,81.8074,81.8074,215.9159,131.5901,465.3061,931.6177,81.8074
12/1/2012,231.221,80.568243,12.867,80.396,80.396,216.1476,131.4863,457.4771,933.7595,80.396
1/1/2013,231.679,80.892782,12.7219,78.8935,78.8935,216.4269,132.1183,452.3181,937.5208,78.8935
2/1/2013,232.937,81.290943,12.7144,78.2873,78.2873,217.7314,133.2093,452.0515,942.1354,78.2873
3/1/2013,232.282,81.887433,12.5745,76.0178,76.0178,218.6549,135.2598,447.0774,949.0485,76.0178
4/1/2013,231.797,81.941523,12.2249,73.7574,73.7574,218.9227,135.6055,434.6477,949.6754,73.7574
5/1/2013,231.893,81.66882,12.2522,73.781,73.781,219.4041,136.6184,435.6183,946.5149,73.781
6/1/2013,232.445,81.619238,12.9361,78.8224,78.8224,219.9994,135.467,459.9339,945.9402,78.8224
7/1/2013,232.9,81.592193,12.7851,75.9784,75.9784,220.3728,139.1793,454.5652,945.6268,75.9784
8/1/2013,233.456,81.824328,12.8704,76.9394,76.9394,220.9273,138.3124,457.598,948.3172,76.9394
9/1/2013,233.544,82.13234,13.0925,78.1364,78.1364,221.4686,138.3625,465.4946,951.8869,78.1364
10/1/2013,233.669,82.522988,13.0187,78.1671,78.1671,221.5509,136.9283,462.8707,956.4144,78.1671
11/1/2013,234.1,83.292265,13.0634,77.1027,77.1027,221.5987,138.0385,464.4599,965.3301,77.1027
12/1/2013,234.719,83.770058,13.0098,76.4084,76.4084,221.9126,138.1256,462.5542,970.8675,76.4084
1/1/2014,235.288,84.519052,13.1981,76.4017,76.4017,221.9011,138.8879,469.2491,979.5481,76.4017
2/1/2014,235.547,84.733157,13.2888,77.1392,77.1392,222.6045,138.5933,472.4739,982.0295,77.1392
3/1/2014,236.028,84.965292,13.2154,77.2258,77.2258,223.6444,137.9384,469.8642,984.7199,77.2258
4/1/2014,236.468,84.806779,13.0681,76.9691,76.9691,224.923,137.8956,464.627,982.8828,76.9691
5/1/2014,236.918,84.535579,12.9479,76.7432,76.7432,225.4888,137.8148,460.3534,979.7397,76.7432
6/1/2014,237.231,84.682072,12.9832,76.6592,76.6592,225.9044,138.3573,461.6085,981.4375,76.6592
7/1/2014,237.498,84.914959,12.9734,76.171,76.171,226.1277,138.8945,461.26,984.1366,76.171
8/1/2014,237.46,85.219965,13.149,76.4733,76.4733,226.3552,139.8566,467.5034,987.6715,76.4733
9/1/2014,237.477,85.59634,13.2002,75.1019,75.1019,226.7048,142.5563,469.3238,992.0335,75.1019
10/1/2014,237.43,86.069626,13.4768,75.5157,75.5157,226.6689,143.9271,479.1581,997.5188,75.5157
11/1/2014,236.983,86.763778,13.5819,73.9532,73.9532,226.1495,146.5924,482.8948,1005.5638,73.9532
12/1/2014,236.252,87.188984,14.4266,77.1919,77.1919,225.8833,148.2743,512.9275,1010.4918,77.1919
1/1/2015,234.747,87.110103,14.6757,76.6985,76.6985,225.0135,151.3573,521.7841,1009.5776,76.6985
2/1/2015,235.342,87.275377,14.9167,77.402,77.402,225.882,152.7431,530.3527,1011.493,77.402
3/1/2015,235.976,87.630717,15.2003,77.337,77.337,227.0094,155.9205,540.4359,1015.6113,77.337
4/1/2015,236.222,87.40384,15.2228,77.9047,77.9047,227.7289,155.9084,541.2359,1012.9819,77.9047
5/1/2015,237.001,86.967366,15.2555,79.5981,79.5981,228.5396,154.234,542.3985,1007.9233,79.5981
6/1/2015,237.657,87.113108,15.4562,80.32,80.32,228.9747,154.8938,549.5342,1009.6124,80.32
7/1/2015,238.034,87.24082,15.8881,81.7426,81.7426,228.9849,156.2291,564.8901,1011.0925,81.7426
8/1/2015,238.033,87.424875,16.488,84.6845,84.6845,229.1301,156.2652,586.2192,1013.2257,84.6845
9/1/2015,237.498,87.752419,16.8372,86.4067,86.4067,229.1719,155.8389,598.6347,1017.0218,86.4067
10/1/2015,237.733,88.203919,16.602,84.9973,84.9973,229.448,155.5975,590.2723,1022.2545,84.9973
11/1/2015,238.017,88.685468,16.6348,83.0718,83.0718,229.3197,158.5638,591.4385,1027.8355,83.0718
12/1/2015,237.761,89.046818,17.0019,84.5713,84.5713,229.2758,158.5132,604.4905,1032.0234,84.5713
1/1/2016,237.652,89.386381,17.978,88.7871,88.7871,228.9539,158.825,639.1951,1035.9589,88.7871
2/1/2016,237.336,89.777781,18.4837,92.0725,92.0725,229.4196,157.0984,657.1749,1040.4951,92.0725
3/1/2016,238.08,89.910001,17.7383,89.0338,89.0338,230.4696,156.3917,630.6727,1042.0275,89.0338
4/1/2016,238.992,89.625278,17.4924,89.6392,89.6392,231.3479,154.2544,621.9299,1038.7276,89.6392
5/1/2016,239.557,89.225615,18.0405,93.1771,93.1771,232.3484,154.3976,641.4172,1034.0956,93.1771
6/1/2016,240.222,89.324028,18.6471,96.6304,96.6304,233.0437,154.1763,662.9844,1035.2362,96.6304
7/1/2016,240.101,89.556914,18.5699,95.2495,95.2495,233.0311,155.3505,660.2396,1037.9353,95.2495
8/1/2016,240.545,89.809333,18.476,95.4642,95.4642,233.3103,153.9682,656.9011,1040.8607,95.4642
9/1/2016,241.176,90.357744,19.1386,98.2727,98.2727,233.7169,154.26,680.4594,1047.2167,98.2727
10/1/2016,241.741,90.906154,18.948,95.72,95.72,234.4006,156.3065,673.6827,1053.5725,95.72
11/1/2016,242.026,91.616834,19.9425,98.3171,98.3171,234.3451,158.8848,709.0415,1061.8091,98.3171
12/1/2016,242.637,92.039035,20.5137,98.8244,98.8244,234.8913,162.228,729.3501,1066.7023,98.8244
1/1/2017,243.618,93.603882,21.3732,101.0204,101.0204,233.6721,161.7427,759.909,1084.8383,101.0204
2/1/2017,244.006,94.14478,20.3812,96.6531,96.6531,234.3843,160.7671,724.6391,1091.1072,96.6531
3/1/2017,243.892,94.722489,19.4067,91.6747,91.6747,234.8674,160.7397,689.9915,1097.8026,91.6747
4/1/2017,244.193,94.838933,18.7584,89.4342,89.4342,235.7692,159.6775,666.9416,1099.1522,89.4342
5/1/2017,244.004,94.725494,18.7862,90.3886,90.3886,235.9001,158.503,667.93,1097.8374,90.3886
6/1/2017,244.163,94.96364,18.1901,87.976,87.976,235.9833,157.3425,646.7361,1100.5975,87.976
7/1/2017,244.243,95.322736,17.8513,86.6864,86.6864,236.1195,156.2088,634.6903,1104.7593,86.6864
8/1/2017,245.183,95.793768,17.8078,87.3408,87.3408,236.8791,154.3952,633.1437,1110.2184,87.3408
9/1/2017,246.435,96.093515,17.7991,87.6721,87.6721,237.6998,153.788,632.8344,1113.6924,87.6721
10/1/2017,246.626,96.698269,18.7247,90.8101,90.8101,238.0786,155.4652,665.7434,1120.7013,90.8101
11/1/2017,247.284,97.695174,18.977,91.0399,91.0399,238.5244,155.8499,674.7138,1132.2551,91.0399
12/1/2017,247.805,98.272883,19.0625,91.5328,91.5328,239.2261,155.2491,677.7537,1138.9505,91.5328
1/1/2018,248.859,98.795,19.0025,91.5878,91.5878,239.8311,154.2392,675.6204,1145.0017,91.5878
2/1/2018,249.529,99.171374,18.6282,89.4451,89.4451,240.7374,154.8185,662.3125,1149.3637,89.4451
3/1/2018,249.577,99.492157,18.6839,89.563,89.563,241.4346,155.0246,664.2928,1153.0815,89.563
4/1/2018,250.227,99.154847,18.3464,87.9855,87.9855,242.4508,156.1351,652.2933,1149.1722,87.9855
5/1/2018,250.792,98.99408,19.4894,92.0563,92.0563,243.8582,159.707,692.9318,1147.309,92.0563
6/1/2018,251.018,99.376465,20.3105,95.1235,95.1235,244.7435,161.0317,722.1254,1151.7407,95.1235
7/1/2018,251.214,99.909099,19.1171,88.8102,88.8102,245.6534,162.0795,679.6949,1157.9137,88.8102
8/1/2018,251.663,100.492,18.8089,86.6568,86.6568,246.9985,163.3708,668.7371,1164.6694,86.6568
9/1/2018,252.182,100.917,19.0539,87.7028,87.7028,248.239,163.6541,677.4479,1169.595,87.7028
10/1/2018,252.772,101.44,19.0638,87.4063,87.4063,250.6321,165.0233,677.7999,1175.6564,87.4063
11/1/2018,252.594,102.303,20.25,91.633,91.633,250.74,165.8668,719.9744,1185.6583,91.633
12/1/2018,252.767,103.02,20.1775,90.6741,90.6741,250.9148,165.9738,717.3967,1193.9681,90.6741
1/1/2019,252.718,103.108,19.2154,87.0266,87.0266,251.3931,164.8578,683.1899,1194.9879,87.0266
2/1/2019,253.322,103.079,19.1902,87.0498,87.0498,252.8347,165.5882,682.294,1194.6518,87.0498
3/1/2019,254.202,103.476,19.2339,87.0539,87.0539,254.2999,166.2787,683.8477,1199.2529,87.0539
4/1/2019,255.211,103.531,19.0231,86.216,86.216,256.0062,167.0801,676.3528,1199.8904,86.216
5/1/2019,255.29,103.233,19.0883,86.7185,86.7185,256.7757,167.6648,678.671,1196.4367,86.7185
6/1/2019,255.159,103.299,19.2912,88.143,88.143,257.0669,166.7911,685.8849,1197.2016,88.143
7/1/2019,255.685,103.687,19.0669,86.7843,86.7843,257.7339,167.2389,677.9101,1201.6984,86.7843
8/1/2019,256.059,103.67,19.5896,88.7765,88.7765,258.2474,168.3299,696.4943,1201.5013,88.7765
9/1/2019,256.511,103.942,19.6242,88.327,88.327,258.7053,169.3416,697.7245,1204.6537,88.327
10/1/2019,257.244,104.503,19.3701,87.3502,87.3502,260.5124,169.285,688.6902,1211.1555,87.3502
11/1/2019,257.803,105.346,19.2931,86.3286,86.3286,260.7514,169.3975,685.9525,1220.9256,86.3286
12/1/2019,258.616,105.934,19.1776,85.7092,85.7092,261.4795,169.1298,681.846,1227.7404,85.7092
1/1/2020,259.037,106.447,18.806,83.6642,83.6642,261.8557,169.331,668.634,1233.6859,83.6642
2/1/2020,259.248,106.889,18.7664,82.483,82.483,262.4489,171.0722,667.2261,1238.8085,82.483
3/1/2020,258.124,106.838,21.969,96.4921,96.4921,262.317,171.1869,781.0922,1238.2174,96.4921
4/1/2020,256.092,105.755,24.2579,106.3642,106.3642,262.0902,173.0847,862.4724,1225.6658,106.3642
5/1/2020,255.868,106.162,23.6004,103.4515,103.4515,262.6944,172.8683,839.0955,1230.3828,103.4515
6/1/2020,256.986,106.743,22.2153,98.362,98.362,263.7467,170.8927,789.8492,1237.1164,98.362
7/1/2020,258.278,107.444,22.4836,100.0411,100.0411,264.8397,169.6444,799.3885,1245.2408,100.0411
8/1/2020,259.411,107.867,22.237,100.0569,100.0569,265.647,167.6088,790.6208,1250.1432,100.0569
9/1/2020,260.029,108.114,21.645,97.1354,97.1354,266.0985,167.9546,769.5726,1253.0058,97.1354
10/1/2020,260.286,108.774,21.3558,95.9165,95.9165,268.1098,168.0588,759.2903,1260.655,95.9165
11/1/2020,260.813,108.856,20.5088,92.5849,92.5849,268.5851,167.3712,729.1759,1261.6054,92.5849
12/1/2020,262.035,109.271,19.9821,91.1363,91.1363,269.3994,165.536,710.4494,1266.4151,91.1363
1/1/2021,262.65,110.21,19.8889,90.3643,90.3643,270.4101,165.3739,707.1357,1277.2978,90.3643
2/1/2021,263.638,110.907,20.2415,91.433,91.433,272.1611,166.3634,719.6722,1285.3758,91.433
3/1/2021,264.914,111.824,20.7895,92.3628,92.3628,273.6887,168.7019,739.1559,1296.0035,92.3628
4/1/2021,266.67,112.19,20.0534,89.2262,89.2262,275.0425,168.7301,712.9844,1300.2453,89.2262
5/1/2021,268.444,112.419,19.9829,89.6813,89.6813,276.5232,167.8416,710.4778,1302.8994,89.6813
6/1/2021,270.559,113.018,20.0366,89.4009,89.4009,278.0528,168.8546,712.3871,1309.8416,89.4009
7/1/2021,271.764,113.682,19.9715,88.0793,88.0793,279.3943,170.653,710.0725,1317.5371,88.0793
8/1/2021,272.87,113.899,20.0529,88.3755,88.3755,280.4184,171.0737,712.9667,1320.0521,88.3755
9/1/2021,274.028,114.601,20.0078,87.8025,87.8025,281.5139,171.4174,711.3632,1328.188,87.8025
10/1/2021,276.522,115.561,20.4723,89.1552,89.1552,284.5778,173.1653,727.8781,1339.3141,89.1552
11/1/2021,278.711,116.884,20.7843,89.0783,89.0783,286.0909,174.8895,738.9711,1354.6473,89.0783
12/1/2021,280.887,117.308,20.9873,89.2899,89.2899,287.2926,176.2796,746.1886,1359.5613,89.2899
1/1/2022,282.599,118.002,20.4734,87.0921,87.0921,289.2157,176.4391,727.9172,1367.6045,87.0921
2/1/2022,284.61,118.981,20.4823,86.996,86.996,291.6677,176.7426,728.2337,1378.9508,86.996
3/1/2022,287.472,120.159,20.6061,86.2335,86.2335,295.4428,179.9235,732.6353,1392.6034,86.2335
4/1/2022,288.611,120.809,20.0475,82.5531,82.5531,297.7872,183.3094,712.7747,1400.1367,82.5531
5/1/2022,291.268,121.022,20.1101,81.9041,81.9041,300.4793,186.6852,715.0004,1402.6053,81.9041
6/1/2022,294.728,122.044,19.9743,80.8872,80.8872,304.1018,188.428,710.1721,1414.45,80.8872
7/1/2022,294.628,122.948,20.5254,81.27,81.27,305.6808,192.2911,729.7661,1424.927,81.27
8/1/2022,295.32,123.803,20.142,79.4203,79.4203,306.8512,192.4947,716.1345,1434.8362,79.4203
9/1/2022,296.539,124.571,20.073,76.9784,76.9784,307.8574,197.3455,713.6813,1443.7371,76.9784
10/1/2022,297.987,125.276,20.0146,76.543,76.543,312.4544,199.7153,711.6049,1451.9078,76.543
11/1/2022,298.598,125.997,19.497,75.6475,75.6475,313.1124,196.1392,693.202,1460.264,75.6475
12/1/2022,298.99,126.478,19.5825,77.4361,77.4361,313.3218,191.8454,696.2419,1465.8386,77.4361
