"","ID","ALAND","AWATER","NAME","BANKCOUNT","BANKCOUNTB","PERCWHT","PERCBLK","PERCVAC","PERC25K","PERC75K","PERCNOHS","pri_neigh"
"1",170310101001,62463,0,"Block Group 1, Census Tract 101, Cook County, Illinois",0,0,13.91304348,57.48373102,23.42733189,0,29.23728814,26.22107969,"Rogers Park"
"2",170310101002,183315,0,"Block Group 2, Census Tract 101, Cook County, Illinois",0,0,44.57593688,30.77557756,63.65511551,10.90448014,57.30550285,16.7928424,""
"3",170310101003,133973,0,"Block Group 3, Census Tract 101, Cook County, Illinois",0,0,0,66.33605601,24.91248541,11.46864686,21.9944082,2.428571429,""
"4",170310102011,95922,0,"Block Group 1, Census Tract 102.01, Cook County, Illinois",0,0,26.2295082,28.07737397,43.66940211,10.44025157,31.88202247,12.51042535,""
"5",170310102012,259326,0,"Block Group 2, Census Tract 102.01, Cook County, Illinois",0,0,21.12332112,54.29299363,30.06369427,7.950872657,33.63764045,19.89090909,""
"6",170310102013,149216,0,"Block Group 3, Census Tract 102.01, Cook County, Illinois",0,0,44.90740741,46.54605263,32.62061404,4.53125,17.8396072,26.99724518,"Rogers Park"
"7",170310102021,184021,0,"Block Group 1, Census Tract 102.02, Cook County, Illinois",2,1,12.84916201,53.02681992,29.42528736,11.79487179,49.03100775,22.02556539,""
"8",170310102022,167737,0,"Block Group 2, Census Tract 102.02, Cook County, Illinois",0,0,18.4375,41.42049026,37.58642363,9.224011713,20.16129032,19.87829615,"Rogers Park"
"9",170310103001,86899,0,"Block Group 1, Census Tract 103, Cook County, Illinois",0,0,9.036144578,75.10683761,20.40598291,6.488549618,46.53061224,10.1635514,"Rogers Park"
"10",170310103002,148509,0,"Block Group 2, Census Tract 103, Cook County, Illinois",0,0,0,43.62842398,49.78165939,9.610154125,19.65897693,8.057113717,"Rogers Park"
"11",170310103003,104823,0,"Block Group 3, Census Tract 103, Cook County, Illinois",0,0,13.55932203,62.86321758,23.9546421,8.879023307,28.50182704,4.362139918,"Rogers Park"
"12",170310103004,131786,0,"Block Group 4, Census Tract 103, Cook County, Illinois",0,0,9.971509972,72.69919704,13.83570105,8.421052632,18.3908046,19.8630137,"Rogers Park"
"13",170310104001,145288,0,"Block Group 1, Census Tract 104, Cook County, Illinois",0,0,24,69.09227307,23.93098275,16.05839416,30.55900621,10.23541453,"Rogers Park"
"14",170310104002,145520,0,"Block Group 2, Census Tract 104, Cook County, Illinois",0,0,11.60220994,55.86272641,34.7950429,7.663551402,17.40890688,0,"Rogers Park"
"15",170310104003,257953,602605,"Block Group 3, Census Tract 104, Cook County, Illinois",3,1,0,77.14588485,15.08300954,5.87431694,36.28447025,0,""
"16",170310105011,45264,0,"Block Group 1, Census Tract 105.01, Cook County, Illinois",0,0,24.84848485,50.16042781,20.85561497,17.90322581,28.09430255,3.137789905,"Rogers Park"
"17",170310105012,74561,0,"Block Group 2, Census Tract 105.01, Cook County, Illinois",0,0,19.51951952,35.43543544,54.05405405,3.12221231,15.83793738,1.169590643,"Rogers Park"
"18",170310105013,82308,0,"Block Group 3, Census Tract 105.01, Cook County, Illinois",0,0,12.91866029,73.56715141,9.666381523,15.96548004,52.11810013,7.335907336,"Rogers Park"
"19",170310105021,89906,0,"Block Group 1, Census Tract 105.02, Cook County, Illinois",0,0,28.38709677,51.77935943,33.62989324,16.11842105,27.84313725,2.489626556,"Rogers Park"
"20",170310105022,90480,0,"Block Group 2, Census Tract 105.02, Cook County, Illinois",0,0,25.48262548,58.32061069,25.34351145,7.652173913,36.8173258,8.319467554,"Rogers Park"
"21",170310105031,110037,0,"Block Group 1, Census Tract 105.03, Cook County, Illinois",0,0,30.48780488,65.8692185,12.0414673,17.56272401,66.8115942,28.27918171,""
"22",170310105032,84176,0,"Block Group 2, Census Tract 105.03, Cook County, Illinois",0,0,24.61538462,76.8115942,18.84057971,20.12987013,45.52845528,0.245700246,"Rogers Park"
"23",170310106001,162231,0,"Block Group 1, Census Tract 106, Cook County, Illinois",0,0,15.56122449,54.64576074,17.42160279,0,3.448275862,5.157813703,"Rogers Park"
"24",170310106002,96323,0,"Block Group 2, Census Tract 106, Cook County, Illinois",0,0,0,62.79527559,30.11811024,0,24.25531915,10.94736842,"Rogers Park"
"25",170310106003,123152,0,"Block Group 3, Census Tract 106, Cook County, Illinois",0,0,22.94117647,60.46931408,19.92779783,15.07268554,38.01801802,9.226594301,""
"26",170310106004,113311,0,"Block Group 4, Census Tract 106, Cook County, Illinois",0,0,16.72727273,69.82078853,9.605734767,18.7434555,36.08247423,14.43719413,"Rogers Park"
"27",170310107011,180132,0,"Block Group 1, Census Tract 107.01, Cook County, Illinois",0,0,21.7765043,63.28747285,26.06806662,15.65585331,27.090301,6.805293006,""
"28",170310107012,249560,0,"Block Group 2, Census Tract 107.01, Cook County, Illinois",0,0,4.012841091,53.19338991,21.84010719,8.508508509,12.4726477,7.692307692,""
"29",170310107021,117641,0,"Block Group 1, Census Tract 107.02, Cook County, Illinois",0,0,26.28062361,51.04068117,40.16083254,6.666666667,19.67654987,22.42744063,"Rogers Park"
"30",170310107022,79467,0,"Block Group 2, Census Tract 107.02, Cook County, Illinois",1,1,11.00917431,75.03059976,17.99265606,0,23.52941176,21.45390071,"Rogers Park"
"31",170310107023,98723,0,"Block Group 3, Census Tract 107.02, Cook County, Illinois",0,0,21.05263158,52.98507463,28.01899593,7.637906648,36.14088821,11.55507559,"Rogers Park"
"32",170310107024,61717,0,"Block Group 4, Census Tract 107.02, Cook County, Illinois",0,0,12.98701299,40.76809453,28.06499261,17.25,26.28398792,17.53653445,"Rogers Park"
"33",170310201001,227938,0,"Block Group 1, Census Tract 201, Cook County, Illinois",1,1,18.69918699,46.13987284,27.0208901,13.04347826,22.19512195,21.6540404,""
"34",170310201002,183217,0,"Block Group 2, Census Tract 201, Cook County, Illinois",1,1,10.98484848,34.95762712,45.6920904,13.30798479,20.32163743,13.46516008,""
"35",170310202001,308479,0,"Block Group 1, Census Tract 202, Cook County, Illinois",0,0,0,88.50718301,0.874453467,0,0,0,"West Ridge"
"36",170310202002,295607,0,"Block Group 2, Census Tract 202, Cook County, Illinois",0,0,19.48051948,51.94723618,12.81407035,22.35494881,40.21978022,27.84272051,"West Ridge"
"37",170310202003,303787,0,"Block Group 3, Census Tract 202, Cook County, Illinois",0,0,7.127429806,48.60476915,1.014713343,6.077348066,8.235294118,30.59322034,""
"38",170310202004,334088,0,"Block Group 4, Census Tract 202, Cook County, Illinois",1,1,3.441295547,39.73747017,28.22195704,1.92926045,7.540983607,4.987735078,""
"39",170310203011,198910,0,"Block Group 1, Census Tract 203.01, Cook County, Illinois",0,0,12.15880893,81.64676304,5.279698303,4.916317992,23.10231023,6.163886875,"West Ridge"
"40",170310203012,311267,0,"Block Group 2, Census Tract 203.01, Cook County, Illinois",0,0,14.28571429,72.65917603,0.624219725,7.36196319,28.47682119,9.760956175,"West Ridge"
"41",170310203013,315364,0,"Block Group 3, Census Tract 203.01, Cook County, Illinois",0,0,3.493449782,85.53172068,4.655408489,8.372827804,4.310344828,13.85041551,"West Ridge"
"42",170310203021,118695,0,"Block Group 1, Census Tract 203.02, Cook County, Illinois",0,0,3.610108303,69.9375,17.875,0,27.87234043,10.81593928,"West Ridge"
"43",170310203022,140430,0,"Block Group 2, Census Tract 203.02, Cook County, Illinois",0,0,10.28938907,39.28571429,8.928571429,17.27078891,13.40206186,3.094233474,"West Ridge"
"44",170310203023,380795,0,"Block Group 3, Census Tract 203.02, Cook County, Illinois",1,1,8.210526316,77.84836934,5.590851334,9.014675052,19.47004608,4.230118443,"West Ridge"
"45",170310204001,157058,0,"Block Group 1, Census Tract 204, Cook County, Illinois",0,0,0,71.64667394,2.39912759,7.575757576,3.005464481,15.69444444,""
"46",170310204002,212456,0,"Block Group 2, Census Tract 204, Cook County, Illinois",1,1,12.58064516,60.32843561,9.075194468,11.01398601,23.96856582,3.16027088,""
"47",170310204003,186063,0,"Block Group 3, Census Tract 204, Cook County, Illinois",0,0,14.17475728,44.41391941,39.60622711,9.604519774,11.75,13.71308017,""
"48",170310205001,138285,0,"Block Group 1, Census Tract 205, Cook County, Illinois",0,0,15.4373928,34.7107438,15.91807402,12.63269639,16.2818955,23.78435518,""
"49",170310205002,76732,0,"Block Group 2, Census Tract 205, Cook County, Illinois",0,0,13.13672922,29.09760589,9.576427256,15.54404145,13.08793456,16.75126904,"West Ridge"
"50",170310205003,505824,0,"Block Group 3, Census Tract 205, Cook County, Illinois",0,0,11.63366337,31.79347826,10.38043478,6.765676568,52.03539823,54.32525952,""
"51",170310205004,50815,0,"Block Group 4, Census Tract 205, Cook County, Illinois",0,0,26,10.89866157,21.03250478,20.22058824,29.03225806,20.38369305,"West Ridge"
"52",170310206011,263854,0,"Block Group 1, Census Tract 206.01, Cook County, Illinois",0,0,0,76.02693603,0,14.70113086,14.96212121,12.00716846,"West Ridge"
"53",170310206012,204808,0,"Block Group 2, Census Tract 206.01, Cook County, Illinois",0,0,43.54657688,58.63874346,5.281129069,4.900181488,39.1221374,13.69533878,"West Ridge"
"54",170310206013,122664,0,"Block Group 3, Census Tract 206.01, Cook County, Illinois",1,1,15.92920354,40.0309119,19.16537867,11.34259259,20.88772846,12.77777778,"West Ridge"
"55",170310206021,123507,0,"Block Group 1, Census Tract 206.02, Cook County, Illinois",0,0,4.102564103,59.26294821,17.1314741,9.547738693,14.16666667,12.20735786,"West Ridge"
"56",170310206022,122594,0,"Block Group 2, Census Tract 206.02, Cook County, Illinois",0,0,14.66666667,23.38222606,6.729939603,11.80124224,24.64788732,33.68263473,"West Ridge"
"57",170310206023,122577,0,"Block Group 3, Census Tract 206.02, Cook County, Illinois",0,0,33.42391304,39.28380545,19.40138963,9.311740891,33.92857143,14.18650794,"West Ridge"
"58",170310206024,123349,0,"Block Group 4, Census Tract 206.02, Cook County, Illinois",0,0,17.30769231,77.29138167,1.641586867,10.91445428,15.56291391,0.181488203,"West Ridge"
"59",170310207011,433171,0,"Block Group 1, Census Tract 207.01, Cook County, Illinois",2,1,6.382978723,69.33760684,4.273504274,11.13924051,9.686609687,11.66666667,""
"60",170310207012,158225,0,"Block Group 2, Census Tract 207.01, Cook County, Illinois",1,1,2.371541502,72.68722467,5.947136564,8.683473389,6.748466258,4.215116279,""
"61",170310207021,230020,0,"Block Group 1, Census Tract 207.02, Cook County, Illinois",0,0,3.814262023,73.07692308,0.613747954,5.427251732,38.21733822,19.41992434,""
"62",170310207022,159543,0,"Block Group 2, Census Tract 207.02, Cook County, Illinois",0,0,17.72334294,54.99153976,19.05245347,13.29113924,9.9756691,19.80920314,"West Ridge"
"63",170310207023,157433,0,"Block Group 3, Census Tract 207.02, Cook County, Illinois",0,0,22.89855072,26.55561,4.507594317,7.394366197,15.39923954,40.29084688,"West Ridge"
"64",170310207024,157331,0,"Block Group 4, Census Tract 207.02, Cook County, Illinois",0,0,21.31147541,30.53435115,3.562340967,0,20.52401747,11.28205128,""
"65",170310208011,163058,0,"Block Group 1, Census Tract 208.01, Cook County, Illinois",0,0,14.43569554,73.6163353,0,0,7.890961263,25.01878287,""
"66",170310208012,165071,0,"Block Group 2, Census Tract 208.01, Cook County, Illinois",0,0,0,75.42955326,0,18.06020067,0,4.243542435,"West Ridge"
"67",170310208013,162724,0,"Block Group 3, Census Tract 208.01, Cook County, Illinois",1,1,4.530744337,67.45040411,0.073475386,12.19963031,26.10526316,19.8421646,""
"68",170310208014,165100,0,"Block Group 4, Census Tract 208.01, Cook County, Illinois",0,0,20.52173913,42.76676508,7.844791227,0,18.96984925,35.54006969,""
"69",170310208021,160632,0,"Block Group 1, Census Tract 208.02, Cook County, Illinois",0,0,11.42241379,65.40607564,0,0,10.45081967,19.32565789,"West Ridge"
"70",170310208022,159181,0,"Block Group 2, Census Tract 208.02, Cook County, Illinois",0,0,20.05649718,19.32098765,8.148148148,13.14199396,17.04347826,17.85356068,"West Ridge"
"71",170310208023,161358,0,"Block Group 3, Census Tract 208.02, Cook County, Illinois",2,1,38.52459016,40.89643653,3.118040089,4.661487236,35.38998836,39.91489362,"West Ridge"
"72",170310208024,162846,0,"Block Group 4, Census Tract 208.02, Cook County, Illinois",0,0,27.13754647,40.05499542,29.69752521,17.26315789,32.31552163,11.58357771,"West Ridge"
"73",170310209011,163773,0,"Block Group 1, Census Tract 209.01, Cook County, Illinois",1,1,29.61608775,40.84992343,30.43644717,13.80042463,25.86206897,19.84777518,"West Ridge"
"74",170310209012,158285,2818,"Block Group 2, Census Tract 209.01, Cook County, Illinois",0,0,8.243727599,49.89775051,27.91411043,9.166666667,16.81957187,19.1626409,""
"75",170310209013,163364,0,"Block Group 3, Census Tract 209.01, Cook County, Illinois",1,1,14.34878587,40.50682261,16.2962963,10.38674033,22.07151665,22.49698432,""
"76",170310209021,372730,0,"Block Group 1, Census Tract 209.02, Cook County, Illinois",0,0,9.764918626,49.90951864,19.5077814,5.803108808,28.93289329,26.80990191,""
"77",170310209022,129159,0,"Block Group 2, Census Tract 209.02, Cook County, Illinois",0,0,39.34065934,54.00479616,5.611510791,7.960199005,30,19.12850812,""
"78",170310301011,60296,0,"Block Group 1, Census Tract 301.01, Cook County, Illinois",0,0,4.924242424,64.47985005,29.42830366,28.40531561,17.16937355,21.75572519,"Edgewater"
"79",170310301012,15125,0,"Block Group 2, Census Tract 301.01, Cook County, Illinois",0,0,15.84158416,60.51502146,9.227467811,12.46458924,35.5987055,0,"Edgewater"
"80",170310301013,29074,0,"Block Group 3, Census Tract 301.01, Cook County, Illinois",0,0,14.85148515,24.42972774,42.75202355,14.89071038,31.30016051,9.156378601,"Edgewater"
"81",170310301022,54417,0,"Block Group 2, Census Tract 301.02, Cook County, Illinois",0,0,15.51724138,50.04793864,28.37967402,9.673518742,41.90093708,8.891328211,"Edgewater"
"82",170310301023,44135,0,"Block Group 3, Census Tract 301.02, Cook County, Illinois",0,0,0,44.01913876,18.54066986,23.5483871,18.56540084,1.126760563,"Edgewater"
"83",170310301031,39874,0,"Block Group 1, Census Tract 301.03, Cook County, Illinois",0,0,0,61.31095124,13.98880895,25.2293578,12.26993865,9.262759924,"Edgewater"
"84",170310301032,46757,101282,"Block Group 2, Census Tract 301.03, Cook County, Illinois",0,0,15.58441558,61.85671039,27.64883956,23.42465753,26.29695886,2.982731554,"Edgewater"
"85",170310301041,98189,70440,"Block Group 1, Census Tract 301.04, Cook County, Illinois",0,0,26.54545455,72.57264352,6.661941885,2.450980392,40.70351759,11.33391456,""
"86",170310301042,12389,0,"Block Group 2, Census Tract 301.04, Cook County, Illinois",0,0,0,67.23259762,15.78947368,22.32415902,34.64566929,13.57142857,"Edgewater"
"87",170310302001,163028,0,"Block Group 1, Census Tract 302, Cook County, Illinois",0,0,0,83.98648649,3.581081081,0,10.29411765,4.079782412,""
"88",170310302002,174150,0,"Block Group 2, Census Tract 302, Cook County, Illinois",0,0,0,77.44227353,14.26879811,12.92596945,3.373819163,1.805674979,"Edgewater"
"89",170310302003,163172,0,"Block Group 3, Census Tract 302, Cook County, Illinois",1,1,0,87.41258741,0.786713287,0,18.75,7.063197026,"Edgewater"
"90",170310302004,165848,0,"Block Group 4, Census Tract 302, Cook County, Illinois",0,0,4.494382022,82.36141109,0,2.354570637,20.9929078,13.22175732,""
"91",170310303001,156459,0,"Block Group 1, Census Tract 303, Cook County, Illinois",0,0,5.760368664,50.83285468,12.23434808,4.150453956,16.10284168,14.50813871,""
"92",170310303002,157692,0,"Block Group 2, Census Tract 303, Cook County, Illinois",0,0,21.96531792,65.374677,17.93281654,3.25,36.82170543,16.42036125,""
"93",170310304001,178430,0,"Block Group 1, Census Tract 304, Cook County, Illinois",0,0,17.06586826,78.0107849,5.092869982,3.459821429,29.59537572,12.68368136,""
"94",170310304002,168056,0,"Block Group 2, Census Tract 304, Cook County, Illinois",0,0,3.125,81.80873181,0,12.71676301,14.56953642,3.241296519,""
"95",170310305001,127581,0,"Block Group 1, Census Tract 305, Cook County, Illinois",0,0,0,72.86245353,9.516728625,10.92307692,3.626943005,5.396290051,"Edgewater"
"96",170310305002,195915,0,"Block Group 2, Census Tract 305, Cook County, Illinois",0,0,0,83.32351208,2.592810843,13.95833333,8.474576271,8.138759173,"Edgewater"
"97",170310305003,155028,0,"Block Group 3, Census Tract 305, Cook County, Illinois",0,0,21.46892655,83.89662028,0.894632207,12.81725888,16.15720524,20.67881835,""
"98",170310305004,139609,0,"Block Group 4, Census Tract 305, Cook County, Illinois",1,1,0,74.65357968,10.6812933,4.109589041,8.80952381,9.281842818,""
"99",170310306011,35455,0,"Block Group 1, Census Tract 306.01, Cook County, Illinois",0,0,0,74.44551591,19.57569913,9.905660377,26.0034904,17.96657382,"Edgewater"
"100",170310306012,69647,0,"Block Group 2, Census Tract 306.01, Cook County, Illinois",1,1,47.70114943,31.03103103,27.02702703,0,53.02419355,39.7139714,"Edgewater"
"101",170310306031,58043,0,"Block Group 1, Census Tract 306.03, Cook County, Illinois",0,0,26.25698324,39.07815631,28.95791583,0,39.05996759,9.164733179,"Edgewater"
"102",170310306032,57957,0,"Block Group 2, Census Tract 306.03, Cook County, Illinois",1,1,18.38565022,76.27478754,10.4815864,15.37698413,28.01875733,4.003481288,"Edgewater"
"103",170310306041,54999,0,"Block Group 1, Census Tract 306.04, Cook County, Illinois",0,0,11.23188406,47.54768392,11.71662125,17.35378715,19.95359629,4.711616572,"Edgewater"
"104",170310306043,24031,0,"Block Group 3, Census Tract 306.04, Cook County, Illinois",0,0,37.38317757,40.2200489,51.71149144,8.235294118,70.6959707,10.4524181,"Edgewater"
"105",170310307011,69878,0,"Block Group 1, Census Tract 307.01, Cook County, Illinois",2,1,28.20512821,54.83076923,26.89230769,8.299595142,29.24944812,13.7755102,"Edgewater"
"106",170310307021,10451,0,"Block Group 1, Census Tract 307.02, Cook County, Illinois",0,0,6.37254902,64.91416309,2.575107296,12.48185776,16.25207297,2.926829268,"Edgewater"
"107",170310307022,11707,0,"Block Group 2, Census Tract 307.02, Cook County, Illinois",0,0,24.91103203,68.41282252,1.485535575,10.21671827,30,3.859060403,"Edgewater"
"108",170310307031,92528,0,"Block Group 1, Census Tract 307.03, Cook County, Illinois",2,1,19.65811966,79.89071038,10.6010929,7.912457912,43.32723949,20,""
"109",170310307032,11796,0,"Block Group 2, Census Tract 307.03, Cook County, Illinois",0,0,48.7804878,83.14393939,12.5,13.54401806,70.75718016,22.8962818,""
"110",170310307033,93966,0,"Block Group 3, Census Tract 307.03, Cook County, Illinois",0,0,2.621722846,58.84308511,25.93085106,7.676130389,23.34851936,4.25716768,"Edgewater"
"111",170310307062,48373,0,"Block Group 2, Census Tract 307.06, Cook County, Illinois",0,0,5.46875,50.60240964,28.45227062,20.86049544,28.17133443,8.465608466,"Edgewater"
"112",170310308001,143491,0,"Block Group 1, Census Tract 308, Cook County, Illinois",0,0,0,70.95179234,2.348578492,18.66913124,12.95454545,3.10880829,""
"113",170310308002,140582,0,"Block Group 2, Census Tract 308, Cook County, Illinois",0,0,0,89.22018349,7.110091743,14.88673139,11.97718631,9.724770642,""
"114",170310308003,140687,0,"Block Group 3, Census Tract 308, Cook County, Illinois",2,1,5.384615385,85.32751092,1.222707424,7.068965517,2.597402597,6.724511931,""
"115",170310308004,142654,0,"Block Group 4, Census Tract 308, Cook County, Illinois",0,0,0,71.99558986,1.653803749,0,2.471910112,0,""
"116",170310309001,100956,0,"Block Group 1, Census Tract 309, Cook County, Illinois",2,1,0,94.95192308,0.240384615,12.22707424,4.47761194,5.413105413,""
"117",170310309002,103894,0,"Block Group 2, Census Tract 309, Cook County, Illinois",0,0,10,68.87931034,13.44827586,6.161971831,17.07317073,6.438213915,""
"118",170310309003,102234,0,"Block Group 3, Census Tract 309, Cook County, Illinois",0,0,4.621848739,81.44126357,2.764067127,10.34482759,14.18269231,14.89637306,""
"119",170310309004,101632,0,"Block Group 4, Census Tract 309, Cook County, Illinois",0,0,0,91.24767225,0,6.02006689,0,0,""
"120",170310310001,102249,0,"Block Group 1, Census Tract 310, Cook County, Illinois",0,0,7.638888889,78.74186551,0.867678959,0,8.415841584,9.155937053,""
"121",170310310002,147597,0,"Block Group 2, Census Tract 310, Cook County, Illinois",0,0,10.35598706,78.49462366,8.198924731,10.59907834,18.81443299,5.792682927,""
"122",170310310003,175051,0,"Block Group 3, Census Tract 310, Cook County, Illinois",0,0,0,88.84435538,3.80761523,0,2.93398533,3.090128755,""
"123",170310311001,179502,0,"Block Group 1, Census Tract 311, Cook County, Illinois",1,1,0,71.87337831,2.490918526,7.530454042,14.25149701,7.313915858,""
"124",170310311002,243687,0,"Block Group 2, Census Tract 311, Cook County, Illinois",1,1,24.47916667,70.9106985,5.658709107,0,31.27147766,2.900232019,"Uptown"
"125",170310311003,126776,0,"Block Group 3, Census Tract 311, Cook County, Illinois",2,1,0,82.9723225,3.85078219,5.098855359,9.100877193,7.73620799,""
"126",170310312001,64143,0,"Block Group 1, Census Tract 312, Cook County, Illinois",0,0,0,84.77722772,0,18.98734177,17.1875,5.693430657,"Uptown"
"127",170310312002,102184,0,"Block Group 2, Census Tract 312, Cook County, Illinois",2,1,28.5077951,29.51464801,29.3834718,0,29.49101796,14.46582614,"Uptown"
"128",170310312003,97908,0,"Block Group 3, Census Tract 312, Cook County, Illinois",1,1,27.30263158,73.07001795,22.02274087,6.962025316,49.65986395,35.51401869,""
"129",170310312004,62240,0,"Block Group 4, Census Tract 312, Cook County, Illinois",0,0,8.333333333,34.14940364,23.16384181,12.7919911,27.55102041,43.01327088,""
"130",170310313001,377626,466785,"Block Group 1, Census Tract 313, Cook County, Illinois",0,0,12.17391304,81.04265403,15.75829384,6.743737958,23.96694215,22.31812577,""
"131",170310313002,45471,0,"Block Group 2, Census Tract 313, Cook County, Illinois",0,0,25.2688172,63.54088522,21.75543886,3.943044907,16.19156214,3.736654804,"Uptown"
"132",170310313003,20107,0,"Block Group 3, Census Tract 313, Cook County, Illinois",0,0,37.68115942,41.01610905,0,0,49.46236559,7.884615385,""
"133",170310313004,132502,0,"Block Group 4, Census Tract 313, Cook County, Illinois",0,0,13.04347826,39.93421053,33.22368421,3.524533518,44.84240688,15.83673469,"Uptown"
"134",170310313005,56504,0,"Block Group 5, Census Tract 313, Cook County, Illinois",0,0,15.2173913,58.82352941,14.62021702,10.82180635,15.60218978,1.075268817,""
"135",170310314001,48679,0,"Block Group 1, Census Tract 314, Cook County, Illinois",0,0,0,86.04135894,5.834564254,10.96023278,17.21132898,2.454473476,"Uptown"
"136",170310314002,60322,0,"Block Group 2, Census Tract 314, Cook County, Illinois",0,0,0,68.06722689,4.537815126,16.43286573,24.46043165,10.37181996,"Uptown"
"137",170310314003,77000,0,"Block Group 3, Census Tract 314, Cook County, Illinois",0,0,8.854166667,72.52252252,8.018018018,21.97802198,22.22222222,1.513513514,"Uptown"
"138",170310314005,77188,0,"Block Group 5, Census Tract 314, Cook County, Illinois",0,0,0,78.55648536,3.765690377,6.832298137,10.5,0,""
"139",170310314006,387724,0,"Block Group 6, Census Tract 314, Cook County, Illinois",0,0,9.139784946,62.87878788,10.82251082,7.652173913,11.11111111,5.707491082,"Uptown"
"140",170310315011,26918,0,"Block Group 1, Census Tract 315.01, Cook County, Illinois",0,0,19.51219512,42.73412271,30.67814855,6.542056075,52.4,24.41717791,"Uptown"
"141",170310315012,78482,0,"Block Group 2, Census Tract 315.01, Cook County, Illinois",0,0,26.54320988,48.35419564,24.24663885,5.177664975,33.19057816,21.53644123,"Uptown"
"142",170310315013,54012,0,"Block Group 3, Census Tract 315.01, Cook County, Illinois",0,0,34.07407407,36.16714697,44.09221902,6.225680934,43.36099585,11.48897059,"Uptown"
"143",170310315021,81171,0,"Block Group 1, Census Tract 315.02, Cook County, Illinois",0,0,0,80.0832755,8.53573907,16.35514019,16.75977654,14.18047882,"Uptown"
"144",170310315022,37339,0,"Block Group 2, Census Tract 315.02, Cook County, Illinois",0,0,41.29032258,46.01941748,21.06796117,3.427719821,49.53703704,19.33570581,"Uptown"
"145",170310315023,43195,0,"Block Group 3, Census Tract 315.02, Cook County, Illinois",0,0,47.61904762,25.17385257,65.878535,0,70.42532146,9.170946442,"Uptown"
"146",170310317001,128869,0,"Block Group 1, Census Tract 317, Cook County, Illinois",1,1,35.31746032,65.40905481,22.35901509,1.410788382,39.14141414,7.721587819,"Uptown"
"147",170310317002,122455,0,"Block Group 2, Census Tract 317, Cook County, Illinois",1,1,3.703703704,66.85673557,21.0976479,11.42568251,44.52054795,5.892700088,"Uptown"
"148",170310317003,113693,0,"Block Group 3, Census Tract 317, Cook County, Illinois",0,0,0,71.19944212,19.38633194,11.94184839,8.372641509,5.238095238,"Uptown"
"149",170310317004,112461,0,"Block Group 4, Census Tract 317, Cook County, Illinois",0,0,43.01075269,66.01398601,29.65034965,7.963446475,17.44680851,7.436399217,"Uptown"
"150",170310318001,235150,0,"Block Group 1, Census Tract 318, Cook County, Illinois",0,0,0,80.88935945,2.858655373,5.598455598,8.99795501,3.204272363,""
"151",170310319001,125983,0,"Block Group 1, Census Tract 319, Cook County, Illinois",0,0,0,76.9778481,13.21202532,3.805175038,13.44936709,5.549949546,""
"152",170310319002,131687,0,"Block Group 2, Census Tract 319, Cook County, Illinois",0,0,6.113537118,79.05718702,2.936630603,6.451612903,7.680250784,8.31702544,""
"153",170310321001,129275,0,"Block Group 1, Census Tract 321, Cook County, Illinois",1,1,0,82.87808128,8.061292472,25.7588187,19.1160221,0.688073394,"Uptown"
"154",170310321002,68774,0,"Block Group 2, Census Tract 321, Cook County, Illinois",1,1,0,87.55707763,3.767123288,3.972366149,20.32374101,3.384615385,"Uptown"
"155",170310321003,92717,0,"Block Group 3, Census Tract 321, Cook County, Illinois",0,0,0,77.63615295,0.23174971,0,38.66028708,2.742346939,""
"156",170310321004,33030,0,"Block Group 4, Census Tract 321, Cook County, Illinois",0,0,23.69791667,75.6056338,7.098591549,10.63029163,38.21052632,14.39606742,"Uptown"
"157",170310321005,107231,0,"Block Group 5, Census Tract 321, Cook County, Illinois",0,0,0,81.75895765,5.863192182,11.46304676,15.67291312,5.937794533,""
"158",170310401001,1673697,29163,"Block Group 1, Census Tract 401, Cook County, Illinois",0,0,4.60251046,75.05486467,15.58156547,14.79374111,1.168614357,10.30756442,""
"159",170310401002,143799,0,"Block Group 2, Census Tract 401, Cook County, Illinois",0,0,3.072625698,85.51847437,2.443384982,3.813559322,6.020558003,3.215169002,"Lincoln Square"
"160",170310401003,155015,0,"Block Group 3, Census Tract 401, Cook County, Illinois",1,1,7.604562738,85.64899452,0.914076782,11.75059952,9.782608696,9.523809524,"Lincoln Square"
"161",170310402011,177516,0,"Block Group 1, Census Tract 402.01, Cook County, Illinois",0,0,4.297994269,75.98012148,2.595251242,4.647887324,6.499261448,7.703595011,"Lincoln Square"
"162",170310402012,229838,0,"Block Group 2, Census Tract 402.01, Cook County, Illinois",0,0,7.008086253,63.51963746,1.359516616,0,14.15384615,19.82832618,"Lincoln Square"
"163",170310402013,142097,0,"Block Group 3, Census Tract 402.01, Cook County, Illinois",0,0,0,83.70013755,3.301237964,0,16.64212077,5.10114336,"Lincoln Square"
"164",170310402014,171962,0,"Block Group 4, Census Tract 402.01, Cook County, Illinois",0,0,2.425373134,61.48314607,7.685393258,10.26339691,8.704453441,2.379570517,"Lincoln Square"
"165",170310402021,102865,0,"Block Group 1, Census Tract 402.02, Cook County, Illinois",0,0,0,84.69301934,1.093355761,11.16389549,15.50802139,3.594771242,""
"166",170310402022,192829,0,"Block Group 2, Census Tract 402.02, Cook County, Illinois",0,0,10.80617496,44.05962297,12.14379658,11.19266055,22.2107438,12.07756233,"Lincoln Square"
